1673741700000,20940.53,20953.66,20903.96,20922.6,612.90992,2023-01-15 08:15:00,BTC/USDT
1673742000000,20923.31,20964.78,20901.23,20928.03,872.19777,2023-01-15 08:20:00,BTC/USDT
1673742300000,20928.03,20940.0,20909.59,20918.17,456.24235,2023-01-15 08:25:00,BTC/USDT
1673742600000,20918.17,20919.44,20623.21,20659.99,3772.78736,2023-01-15 08:30:00,BTC/USDT
1673742900000,20660.83,20736.97,20650.31,20706.16,1666.64259,2023-01-15 08:35:00,BTC/USDT
1673743200000,20704.76,20710.66,20641.04,20658.39,1255.3411,2023-01-15 08:40:00,BTC/USDT
1673743500000,20657.28,20772.62,20651.0,20759.92,1139.00945,2023-01-15 08:45:00,BTC/USDT
1673743800000,20758.66,20786.7,20715.35,20752.96,1010.6528,2023-01-15 08:50:00,BTC/USDT
1673744100000,20752.96,20793.72,20744.0,20767.05,838.92149,2023-01-15 08:55:00,BTC/USDT
1673744400000,20766.57,20789.96,20745.9,20761.19,755.32498,2023-01-15 09:00:00,BTC/USDT
1673744700000,20762.16,20765.45,20670.0,20673.48,1069.66756,2023-01-15 09:05:00,BTC/USDT
1673745000000,20673.99,20726.51,20659.83,20720.45,1193.79417,2023-01-15 09:10:00,BTC/USDT
1673745300000,20720.45,20739.17,20647.78,20684.9,820.0592,2023-01-15 09:15:00,BTC/USDT
1673745600000,20686.21,20715.23,20676.19,20703.25,578.30993,2023-01-15 09:20:00,BTC/USDT
1673745900000,20704.61,20711.15,20679.3,20688.51,514.98914,2023-01-15 09:25:00,BTC/USDT
1673746200000,20688.51,20725.82,20683.3,20712.24,509.12173,2023-01-15 09:30:00,BTC/USDT
1673746500000,20713.83,20747.5,20712.12,20737.11,718.55007,2023-01-15 09:35:00,BTC/USDT
1673746800000,20737.11,20744.81,20722.97,20738.85,373.56421,2023-01-15 09:40:00,BTC/USDT
1673747100000,20738.85,20778.04,20738.39,20767.31,588.85194,2023-01-15 09:45:00,BTC/USDT
1673747400000,20767.31,20777.08,20742.09,20773.63,436.12087,2023-01-15 09:50:00,BTC/USDT
1673747700000,20772.3,20782.14,20756.95,20770.29,378.72788,2023-01-15 09:55:00,BTC/USDT
1673748000000,20771.27,20816.7,20767.3,20791.01,693.29147,2023-01-15 10:00:00,BTC/USDT
1673748300000,20791.01,20793.84,20746.27,20764.94,603.43178,2023-01-15 10:05:00,BTC/USDT
1673748600000,20764.98,20769.33,20718.68,20721.14,626.91702,2023-01-15 10:10:00,BTC/USDT
1673748900000,20721.96,20751.67,20717.88,20733.44,507.85314,2023-01-15 10:15:00,BTC/USDT
1673749200000,20733.44,20757.99,20724.79,20747.65,419.13076,2023-01-15 10:20:00,BTC/USDT
1673749500000,20747.65,20768.07,20741.75,20757.97,463.26441,2023-01-15 10:25:00,BTC/USDT
1673749800000,20757.83,20785.44,20755.97,20765.87,427.26886,2023-01-15 10:30:00,BTC/USDT
1673750100000,20766.98,20766.98,20685.18,20705.59,1030.32292,2023-01-15 10:35:00,BTC/USDT
1673750400000,20706.93,20728.5,20695.35,20710.74,632.50705,2023-01-15 10:40:00,BTC/USDT
1673750700000,20709.51,20733.39,20684.3,20717.49,736.31886,2023-01-15 10:45:00,BTC/USDT
1673751000000,20717.49,20727.79,20691.87,20704.04,521.22108,2023-01-15 10:50:00,BTC/USDT
1673751300000,20704.84,20704.99,20667.96,20672.91,607.15842,2023-01-15 10:55:00,BTC/USDT
1673751600000,20672.79,20718.95,20669.11,20696.09,644.17494,2023-01-15 11:00:00,BTC/USDT
1673751900000,20695.32,20700.26,20645.0,20646.64,825.57923,2023-01-15 11:05:00,BTC/USDT
1673752200000,20647.95,20678.37,20635.8,20678.37,473.90807,2023-01-15 11:10:00,BTC/USDT
1673752500000,20678.37,20698.99,20648.53,20655.68,649.42214,2023-01-15 11:15:00,BTC/USDT
1673752800000,20654.31,20661.81,20551.01,20609.02,1826.66447,2023-01-15 11:20:00,BTC/USDT
1673753100000,20609.02,20654.0,20594.57,20651.75,801.96505,2023-01-15 11:25:00,BTC/USDT
1673753400000,20652.89,20669.6,20625.83,20668.94,579.65073,2023-01-15 11:30:00,BTC/USDT
1673753700000,20668.94,20678.19,20652.73,20673.29,425.14765,2023-01-15 11:35:00,BTC/USDT
1673754000000,20673.29,20686.4,20666.93,20683.06,360.28317,2023-01-15 11:40:00,BTC/USDT
1673754300000,20683.06,20717.09,20674.69,20703.79,558.0222,2023-01-15 11:45:00,BTC/USDT
1673754600000,20704.58,20724.07,20691.66,20708.19,434.03042,2023-01-15 11:50:00,BTC/USDT
1673754900000,20707.54,20742.83,20701.53,20719.09,516.58693,2023-01-15 11:55:00,BTC/USDT
1673755200000,20719.09,20729.25,20705.93,20725.46,331.64854,2023-01-15 12:00:00,BTC/USDT
1673755500000,20725.46,20735.53,20712.56,20723.49,336.40888,2023-01-15 12:05:00,BTC/USDT
1673755800000,20723.48,20736.0,20718.34,20733.07,341.14273,2023-01-15 12:10:00,BTC/USDT
1673756100000,20733.07,20736.81,20724.13,20730.8,267.31853,2023-01-15 12:15:00,BTC/USDT
1673756400000,20730.8,20732.48,20709.26,20722.01,305.88265,2023-01-15 12:20:00,BTC/USDT
1673756700000,20722.01,20726.99,20695.78,20716.18,472.36904,2023-01-15 12:25:00,BTC/USDT
1673757000000,20716.18,20726.81,20700.41,20725.66,406.10093,2023-01-15 12:30:00,BTC/USDT
1673757300000,20724.66,20759.87,20723.1,20745.29,564.41847,2023-01-15 12:35:00,BTC/USDT
